event_id,category,tags_count,posted_days_before_event,promotion_spend,max_participants,ticket_price,organizer_reputation,avg_past_attendance_rate,ctr,social_mentions,weekday,city,checked_in_count,revenue,attendance_rate,success
257,TECH,4,10,581,50,742.55,0.753,0.293,0.0927,9,5,small,41,30444.55,0.8275120448236202,1
258,SPORTS,2,9,704,200,208.81,0.688,0.318,0.0426,9,4,medium,170,35497.7,0.8484263170158273,1
259,ART,3,10,16,100,507.37,0.642,0.501,0.1728,6,1,medium,86,43633.82,0.8633730468157367,1
260,SPORTS,4,37,441,50,50.07,0.586,0.102,0.2455,6,0,small,36,1802.52,0.7204891475281727,1
261,TECH,7,14,251,100,67.71,0.408,0.412,0.1193,6,5,small,95,6432.45,0.95,1
262,HEALTH,3,5,678,500,629.59,0.862,0.585,0.3479,9,0,medium,475,299055.25,0.95,1
263,OTHER,4,6,810,200,0.0,0.894,0.491,0.3413,13,3,small,190,0.0,0.95,1
264,TECH,3,1,319,200,0.0,0.143,0.921,0.0537,6,5,large,190,0.0,0.95,1
265,ART,5,27,0,1000,0.0,0.475,0.545,0.302,7,0,medium,950,0.0,0.95,1
266,HEALTH,2,7,0,1000,118.36,0.367,0.709,0.1726,4,0,small,784,92794.24,0.7840725482444092,1
267,SPORTS,3,9,0,200,119.32,0.135,0.515,0.4887,8,4,large,190,22670.8,0.95,1
268,OTHER,4,10,794,50,119.68,0.595,0.487,0.0184,8,2,medium,35,4188.8,0.7046956022911575,1
269,OTHER,4,62,0,500,200.94,0.344,0.163,0.5359,4,5,small,469,94240.86,0.9380821800805506,1
270,OTHER,2,4,277,500,115.04,0.011,0.672,0.1494,2,5,small,369,42449.76,0.7386671549650893,1
271,HEALTH,2,11,616,500,238.01,0.56,0.551,0.7504,4,5,small,475,113054.75,0.95,1
272,OTHER,3,1,0,100,608.23,0.386,0.86,0.3259,8,1,medium,80,48658.4,0.8019917411186551,1
273,ART,5,23,243,500,608.81,0.602,0.315,0.3235,10,2,small,447,272138.07,0.8942892849012624,1
274,TECH,2,31,340,50,290.79,0.778,0.563,0.2737,10,2,medium,48,13957.92,0.95,1
275,TECH,0,31,0,500,683.19,0.599,0.221,0.471,7,5,medium,475,324515.25,0.95,1
276,SPORTS,2,13,67,100,501.22,0.426,0.829,0.5205,4,5,large,95,47615.9,0.95,1
277,TECH,1,23,238,500,132.78,0.646,0.191,0.4966,8,0,medium,475,63070.5,0.95,1
278,ART,4,3,140,50,230.08,0.551,0.474,0.0654,6,6,small,42,9663.36,0.8465262524820989,1
279,TECH,3,7,594,500,130.25,0.133,0.648,0.0879,1,3,medium,471,61347.75,0.9428644190348601,1
280,SPORTS,1,2,238,1000,0.0,0.206,0.458,0.229,7,1,medium,747,0.0,0.7468738093042604,1
281,TECH,4,3,377,50,627.62,0.145,0.564,0.6307,1,2,small,43,26987.66,0.869885979780684,1
282,HEALTH,3,6,33,500,536.94,0.335,0.724,0.0994,4,4,large,461,247529.34,0.9215342999197368,1
283,EDUCATION,2,41,234,50,0.0,0.71,0.386,0.6171,9,3,small,48,0.0,0.95,1
284,ART,5,8,264,100,219.74,0.228,0.859,0.1775,7,5,medium,95,20875.3,0.95,1
285,SPORTS,2,29,0,100,502.61,0.313,0.23,0.2036,5,2,medium,55,27643.55,0.5543797267370448,1
286,EDUCATION,4,9,696,200,639.65,0.79,0.649,0.175,9,1,medium,190,121533.5,0.95,1
287,OTHER,3,17,274,200,238.83,0.54,0.652,0.3405,7,0,large,190,45377.7,0.95,1
288,SPORTS,0,1,487,200,0.0,0.237,0.297,0.0361,4,5,medium,168,0.0,0.8415209032509948,1
289,HEALTH,5,18,170,500,100.2,0.293,0.959,0.1505,5,2,large,474,47494.8,0.9479527998859905,1
290,SPORTS,3,10,745,200,0.0,0.603,0.925,0.2275,14,6,small,190,0.0,0.95,1
291,TECH,3,44,510,100,756.58,0.341,0.846,0.1975,4,3,small,63,47664.54,0.6296565045533631,1
292,HEALTH,2,10,456,200,53.77,0.008,0.336,0.08,3,2,small,160,8603.2,0.8003623751324556,1
293,EDUCATION,2,3,699,1000,110.62,0.386,0.765,0.2548,8,4,large,950,105089.0,0.95,1
294,OTHER,4,21,520,100,57.55,0.779,0.628,0.2064,11,1,large,95,5467.25,0.95,1
295,ART,1,21,568,100,228.63,0.454,0.748,0.1045,10,0,medium,92,21033.96,0.9163925637502393,1
296,EDUCATION,3,14,29,200,0.0,0.77,0.357,0.5064,9,0,medium,190,0.0,0.95,1
297,HEALTH,0,4,0,500,102.19,0.287,0.87,0.2149,10,5,large,392,40058.48,0.7836243717733078,1
298,SPORTS,2,26,0,100,57.11,0.666,0.937,0.3681,10,2,medium,95,5425.45,0.95,1
299,HEALTH,0,32,138,50,122.31,0.808,0.339,0.3567,16,1,small,41,5014.71,0.8127245092961657,1
300,SPORTS,4,6,0,100,0.0,0.169,0.727,0.0725,1,5,small,95,0.0,0.95,1
301,ART,4,46,251,500,54.65,0.16,0.862,0.0662,2,4,small,351,19182.15,0.7026983224140011,1
302,OTHER,5,4,310,200,124.62,0.811,0.413,0.157,7,1,large,180,22431.6,0.8993374935562494,1
303,SPORTS,2,17,572,50,0.0,0.271,0.319,0.5207,6,5,large,48,0.0,0.95,1
304,OTHER,4,7,488,500,236.09,0.077,0.583,0.4431,5,4,medium,475,112142.75,0.95,1
305,HEALTH,5,8,0,200,0.0,0.075,0.397,0.187,3,6,medium,190,0.0,0.95,1
306,ART,3,6,0,200,55.65,0.581,0.931,0.3544,1,3,small,183,10183.95,0.9149337702958287,1
307,ART,4,1,500,100,0.0,0.838,0.606,0.2311,10,1,large,95,0.0,0.95,1
308,SPORTS,2,4,358,50,58.85,0.167,0.203,0.4957,9,5,medium,48,2824.8,0.95,1
309,EDUCATION,3,12,142,100,220.15,0.658,0.832,0.1756,7,6,large,95,20914.25,0.95,1
310,EDUCATION,2,1,525,100,55.15,0.696,0.297,0.2296,10,4,small,89,4908.35,0.8908349493294889,1
311,ART,2,12,0,500,119.46,0.183,0.696,0.1254,7,1,small,324,38705.04,0.6478148112062925,1
312,OTHER,4,40,582,50,63.41,0.556,0.401,0.0077,5,5,medium,41,2599.81,0.8290073129219454,1
313,TECH,1,1,353,200,145.39,0.59,0.465,0.0935,6,3,small,149,21663.11,0.7443286916645043,1
314,SPORTS,3,13,387,200,60.92,0.687,0.712,0.3284,8,1,small,190,11574.8,0.95,1
315,TECH,3,7,740,200,0.0,0.742,0.537,0.6809,9,1,large,190,0.0,0.95,1
316,EDUCATION,3,3,522,50,57.54,0.441,0.518,0.1613,6,1,medium,41,2359.14,0.8104822091862334,1
317,EDUCATION,2,22,0,100,605.84,0.173,0.778,0.2327,4,2,small,85,51496.4,0.8515858683884314,1
318,HEALTH,7,30,5,500,60.13,0.432,0.959,0.0671,6,5,small,475,28561.75,0.95,1
319,EDUCATION,4,8,0,500,113.08,0.794,0.752,0.2925,12,6,small,475,53713.0,0.95,1
320,HEALTH,1,15,326,500,232.14,0.425,0.955,0.2011,5,5,large,475,110266.5,0.95,1
321,SPORTS,1,4,289,500,60.2,0.642,0.718,0.4546,7,6,large,475,28595.0,0.95,1
322,TECH,5,9,872,100,265.7,0.421,0.569,0.3381,4,6,large,95,25241.5,0.95,1
323,EDUCATION,6,31,328,500,50.47,0.573,0.685,0.3053,7,0,medium,475,23973.25,0.95,1
324,EDUCATION,3,21,340,500,55.2,0.596,0.665,0.0257,8,0,medium,475,26220.0,0.95,1
325,HEALTH,6,1,124,100,235.31,0.08,0.592,0.169,3,4,medium,74,17412.94,0.744877646304414,1
326,HEALTH,3,32,724,500,0.0,0.523,0.248,0.1526,7,1,small,343,0.0,0.6867483289352915,1
327,ART,3,16,0,500,54.94,0.425,0.533,0.2616,7,5,large,475,26096.5,0.95,1
328,EDUCATION,3,14,116,500,123.51,0.126,0.884,0.2193,3,4,small,475,58667.25,0.95,1
329,EDUCATION,3,27,0,200,594.16,0.187,0.552,0.0885,8,0,small,123,73081.68,0.6167518776931465,1
330,HEALTH,3,13,95,50,530.67,0.437,0.352,0.5516,3,1,small,43,22818.81,0.8546292033153899,1
331,EDUCATION,5,1,57,100,0.0,0.293,0.478,0.4706,4,6,medium,95,0.0,0.95,1
332,EDUCATION,0,17,196,50,54.71,0.317,0.496,0.4141,6,0,large,48,2626.08,0.95,1
333,TECH,2,4,0,100,249.6,0.356,0.248,0.2911,8,3,small,59,14726.4,0.5868613132487965,1
334,EDUCATION,3,25,0,1000,50.16,0.78,0.811,0.085,9,0,medium,950,47652.0,0.95,1
335,ART,4,42,340,100,51.19,0.487,0.27,0.2252,5,0,large,95,4863.05,0.9496632995126844,1
336,HEALTH,4,11,228,100,221.86,0.802,0.139,0.2303,12,6,medium,95,21076.7,0.95,1
337,SPORTS,4,5,789,100,116.38,0.353,0.49,0.2543,8,3,medium,91,10590.58,0.9059897972397277,1
338,EDUCATION,2,12,903,1000,0.0,0.654,0.819,0.2891,13,6,medium,950,0.0,0.95,1
339,HEALTH,3,10,0,50,621.26,0.733,0.472,0.1762,12,5,large,48,29820.48,0.95,1
340,TECH,4,1,0,100,257.21,0.479,0.183,0.1304,14,6,large,95,24434.95,0.95,1
341,TECH,3,2,0,500,60.98,0.74,0.687,0.2425,7,2,small,475,28965.5,0.95,1
342,TECH,3,25,1048,50,292.51,0.885,0.681,0.3528,6,3,small,48,14040.48,0.95,1
343,TECH,3,3,303,100,72.52,0.567,0.873,0.4223,10,2,medium,95,6889.4,0.95,1
344,SPORTS,1,1,533,50,0.0,0.463,0.741,0.5211,4,6,large,48,0.0,0.95,1
345,EDUCATION,3,11,462,500,213.16,0.506,0.486,0.2309,8,4,small,460,98053.6,0.9198409195960889,1
346,EDUCATION,3,8,107,100,620.89,0.535,0.569,0.4026,6,5,small,95,58984.55,0.95,1
347,OTHER,7,23,525,500,62.14,0.261,0.385,0.6066,6,6,large,475,29516.5,0.95,1
348,ART,1,10,0,100,227.63,0.914,0.309,0.0891,14,4,medium,95,21624.85,0.95,1
349,HEALTH,3,1,375,100,60.35,0.317,0.747,0.1205,8,5,small,95,5733.25,0.95,1
350,SPORTS,2,1,430,50,109.29,0.815,0.608,0.2179,6,3,small,43,4699.47,0.8527634142869867,1
351,HEALTH,1,22,743,500,602.72,0.448,0.409,0.3241,7,0,medium,348,209746.56,0.6956286961378886,1
352,ART,5,10,18,200,58.48,0.177,0.356,0.3771,5,3,large,190,11111.2,0.95,1
353,EDUCATION,5,1,160,100,531.25,0.509,0.756,0.1301,6,2,medium,89,47281.25,0.8866968400211485,1
354,HEALTH,1,4,505,200,62.74,0.781,0.699,0.1036,8,2,small,190,11920.6,0.95,1
355,SPORTS,5,67,157,200,59.47,0.413,0.435,0.5018,7,5,small,190,11299.3,0.95,1
356,EDUCATION,2,14,513,100,248.19,0.078,0.529,0.3701,6,4,small,84,20847.96,0.8374791926457743,1
357,HEALTH,1,35,117,50,0.0,0.645,0.819,0.2456,5,1,medium,48,0.0,0.95,1
358,OTHER,1,6,7,100,204.94,0.118,0.586,0.2678,1,5,small,62,12706.28,0.621791650724981,1
359,HEALTH,0,1,387,50,0.0,0.672,0.932,0.3384,8,5,small,48,0.0,0.95,1
360,TECH,3,8,19,100,283.05,0.208,0.923,0.3277,6,5,medium,95,26889.75,0.95,1
361,EDUCATION,3,7,562,500,521.05,0.378,0.434,0.3168,7,0,large,432,225093.6,0.8637609665462741,1
362,ART,1,16,97,100,223.61,0.632,0.862,0.0786,11,1,large,95,21242.95,0.95,1
363,EDUCATION,3,26,376,100,128.22,0.606,0.566,0.2829,7,3,small,95,12180.9,0.95,1
364,OTHER,1,1,749,100,0.0,0.803,0.546,0.6644,8,0,large,95,0.0,0.95,1
365,EDUCATION,1,8,756,100,249.01,0.548,0.646,0.2166,7,2,medium,95,23655.95,0.95,1
366,OTHER,2,1,343,50,227.47,0.497,0.83,0.0194,10,5,small,42,9553.74,0.8306582498123423,1
367,HEALTH,2,5,364,500,626.33,0.694,0.659,0.2317,7,5,small,446,279343.18,0.8923063313802608,1
368,EDUCATION,5,5,635,100,117.44,0.582,0.251,0.2898,7,2,small,85,9982.4,0.8477075939596663,1
369,EDUCATION,5,3,469,200,513.46,0.893,0.458,0.532,10,3,small,190,97557.4,0.95,1
370,OTHER,1,1,561,1000,0.0,0.449,0.782,0.1014,2,3,large,950,0.0,0.95,1
371,ART,4,7,639,1000,0.0,0.661,0.482,0.3252,9,6,medium,950,0.0,0.95,1
372,OTHER,5,3,191,500,0.0,0.209,0.369,0.6333,5,1,small,444,0.0,0.8887149596657914,1
373,ART,3,2,418,100,63.74,0.286,0.691,0.1735,4,6,large,95,6055.3,0.95,1
374,EDUCATION,4,1,271,200,0.0,0.369,0.339,0.3823,10,4,large,190,0.0,0.95,1
375,OTHER,2,38,210,200,520.43,0.527,0.94,0.1169,6,5,small,163,84830.09,0.8167481966566741,1
376,ART,3,13,152,50,210.72,0.737,0.62,0.1475,9,5,small,48,10114.56,0.95,1
377,TECH,4,11,641,100,134.79,0.34,0.442,0.2922,8,1,large,95,12805.05,0.95,1
378,HEALTH,4,12,434,100,51.08,0.467,0.761,0.3315,9,3,medium,95,4852.6,0.95,1
379,TECH,2,7,49,100,638.42,0.549,0.332,0.2774,6,6,large,95,60649.9,0.95,1
380,SPORTS,3,3,656,200,226.62,0.398,0.382,0.3238,9,4,small,175,39658.5,0.8731401730971652,1
381,TECH,2,1,654,50,304.78,0.297,0.137,0.1807,8,0,small,29,8838.62,0.5743223253358948,1
382,TECH,3,25,386,200,120.13,0.817,0.698,0.0297,16,3,large,190,22824.7,0.95,1
383,SPORTS,0,25,553,100,242.45,0.253,0.823,0.1803,6,1,small,68,16486.6,0.678992395104768,1
384,HEALTH,2,55,349,50,52.46,0.65,0.12,0.1078,6,0,large,39,2045.94,0.783607836622919,1
385,OTHER,3,1,0,50,63.0,0.335,0.106,0.4487,7,6,medium,36,2268.0,0.7250412988613181,1
386,ART,0,6,189,500,242.2,0.628,0.514,0.1332,12,5,small,452,109474.4,0.9046980956374673,1
387,OTHER,4,7,413,100,576.37,0.358,0.77,0.3128,4,0,medium,77,44380.49,0.7735558719374678,1
388,SPORTS,2,7,434,100,54.06,0.074,0.345,0.3548,4,3,small,69,3730.14,0.6883003747470956,1
389,SPORTS,2,8,68,100,120.54,0.345,0.382,0.2404,5,0,small,70,8437.8,0.6977233327030067,1
390,OTHER,3,15,172,500,51.39,0.597,0.194,0.0292,8,0,medium,354,18192.06,0.7085468751302024,1
391,EDUCATION,2,48,454,50,115.3,0.285,0.762,0.2434,6,2,small,42,4842.6,0.8363563448313406,1
392,HEALTH,3,6,0,100,253.75,0.57,0.364,0.1478,11,1,large,80,20300.0,0.7959500867342756,1
393,OTHER,6,4,82,200,228.23,0.611,0.695,0.1695,12,0,medium,165,37657.95,0.8226549304930978,1
394,HEALTH,5,20,424,500,622.67,0.749,0.875,0.1683,5,1,small,475,295768.25,0.95,1
395,TECH,4,10,287,50,289.39,0.71,0.378,0.4969,8,2,small,48,13890.72,0.95,1
396,ART,3,6,0,100,62.82,0.491,0.57,0.2487,7,1,small,86,5402.52,0.855372964676424,1
397,EDUCATION,5,6,219,50,248.68,0.721,0.476,0.6412,6,2,large,48,11936.64,0.95,1
398,SPORTS,4,2,0,50,64.58,0.669,0.74,0.3157,15,3,large,48,3099.84,0.95,1
399,ART,5,30,66,100,0.0,0.75,0.269,0.3546,5,4,large,95,0.0,0.95,1
400,TECH,3,28,37,50,68.48,0.794,0.536,0.1224,12,5,medium,48,3287.04,0.95,1
401,OTHER,4,21,909,200,58.4,0.354,0.629,0.1942,8,0,medium,167,9752.8,0.8374434731543678,1
402,HEALTH,2,8,165,50,108.17,0.142,0.857,0.4424,4,4,medium,48,5192.16,0.95,1
403,TECH,2,10,312,200,702.28,0.235,0.429,0.0589,4,1,medium,103,72334.84,0.5139268500652969,1
404,SPORTS,3,4,632,50,247.89,0.846,0.64,0.1686,8,5,large,48,11898.72,0.95,1
405,SPORTS,2,74,818,1000,0.0,0.22,0.554,0.2345,3,3,medium,789,0.0,0.7888903993607267,1
406,ART,4,10,212,100,596.48,0.586,0.475,0.336,7,3,large,95,56665.6,0.95,1
407,EDUCATION,0,6,0,50,622.04,0.186,0.646,0.1812,5,0,large,34,21149.36,0.6705231323156284,1
408,EDUCATION,3,20,258,50,64.7,0.386,0.478,0.1349,10,0,medium,34,2199.8,0.6720857176101473,1
409,SPORTS,0,21,0,100,61.16,0.756,0.817,0.2579,7,4,large,95,5810.2,0.95,1
410,ART,4,1,184,200,575.1,0.772,0.326,0.026,8,2,medium,107,61535.7,0.5340935506977478,1
411,EDUCATION,1,6,0,50,238.07,0.507,0.261,0.6041,7,0,medium,47,11189.29,0.9354871163116993,1
412,SPORTS,1,24,0,100,0.0,0.922,0.802,0.2793,12,3,large,95,0.0,0.95,1
413,HEALTH,3,12,0,50,105.58,0.875,0.522,0.4185,10,5,medium,48,5067.84,0.95,1
414,TECH,2,6,88,50,132.58,0.821,0.939,0.3016,8,1,small,48,6363.84,0.95,1
415,ART,4,6,601,500,578.11,0.547,0.44,0.3431,7,3,small,323,186729.53,0.6458033694375318,1
416,OTHER,2,4,817,50,64.38,0.393,0.776,0.1499,3,0,large,42,2703.96,0.845530669945305,1
417,OTHER,2,33,217,100,569.92,0.605,0.516,0.0473,6,2,small,33,18807.36,0.333597173534792,0
418,EDUCATION,3,34,250,100,623.19,0.106,0.887,0.124,5,6,large,73,45492.87,0.7261287354849546,1
419,EDUCATION,1,11,608,50,119.49,0.645,0.406,0.0882,5,4,small,41,4899.09,0.8147355964411956,1
420,SPORTS,5,5,0,1000,0.0,0.162,0.549,0.1658,1,0,small,624,0.0,0.6242200191386376,1
421,ART,3,21,81,1000,605.98,0.587,0.804,0.6247,6,6,medium,950,575681.0,0.95,1
422,SPORTS,3,22,8,200,53.93,0.663,0.902,0.457,4,4,medium,190,10246.7,0.95,1
423,ART,2,9,682,50,121.59,0.447,0.697,0.2024,8,5,medium,48,5836.32,0.95,1
424,EDUCATION,3,63,0,500,101.07,0.333,0.683,0.1983,6,4,large,475,48008.25,0.95,1
425,HEALTH,2,18,731,100,63.53,0.489,0.464,0.2446,9,4,large,95,6035.35,0.95,1
426,HEALTH,4,60,243,200,588.21,0.666,0.76,0.0183,11,1,small,140,82349.4,0.7021309595290338,1
427,EDUCATION,4,7,659,100,0.0,0.641,0.685,0.5265,11,6,large,95,0.0,0.95,1
428,TECH,7,17,602,100,244.8,0.38,0.697,0.1452,7,3,large,95,23256.0,0.95,1
429,OTHER,0,4,560,1000,632.19,0.408,0.52,0.0715,7,3,large,640,404601.6,0.6395440705476254,1
430,OTHER,2,14,277,200,0.0,0.334,0.336,0.2719,5,5,large,190,0.0,0.95,1
431,TECH,4,1,43,100,712.47,0.628,0.504,0.3984,6,0,medium,95,67684.65,0.95,1
432,OTHER,2,8,682,500,206.8,0.072,0.56,0.5082,1,6,large,475,98230.0,0.95,1
433,ART,4,1,276,500,0.0,0.691,0.634,0.0283,9,6,medium,475,0.0,0.95,1
434,TECH,4,14,176,50,247.06,0.35,0.741,0.1354,8,6,small,48,11858.88,0.95,1
435,ART,2,24,437,200,547.33,0.836,0.201,0.0699,8,6,small,141,77173.53,0.7050530210424664,1
436,HEALTH,2,25,129,100,60.29,0.822,0.375,0.2301,5,5,small,95,5727.55,0.95,1
437,OTHER,4,1,192,50,256.57,0.619,0.861,0.2291,4,3,small,40,10262.8,0.7908842932619707,1
438,TECH,6,4,184,50,0.0,0.542,0.139,0.606,9,5,large,48,0.0,0.95,1
439,ART,4,32,0,200,212.31,0.532,0.278,0.3343,5,5,large,190,40338.9,0.95,1
440,OTHER,1,3,135,50,107.7,0.532,0.597,0.0649,6,4,medium,40,4308.0,0.7945704732205989,1
441,ART,1,31,507,1000,120.81,0.38,0.282,0.4256,6,0,small,656,79251.36,0.6562627711074067,1
442,EDUCATION,0,6,278,50,632.44,0.638,0.862,0.3985,10,6,medium,48,30357.12,0.95,1
443,SPORTS,1,9,0,100,53.25,0.425,0.465,0.07,6,1,medium,93,4952.25,0.9288963488026338,1
444,ART,10,18,680,500,0.0,0.241,0.65,0.0767,10,2,small,436,0.0,0.872013990256139,1
445,SPORTS,1,11,0,100,0.0,0.759,0.377,0.1253,8,4,medium,95,0.0,0.95,1
446,OTHER,2,7,107,500,112.69,0.176,0.375,0.0835,4,4,medium,368,41469.92,0.7368470125467855,1
447,EDUCATION,3,10,697,200,569.9,0.118,0.559,0.5283,8,4,medium,178,101442.2,0.890714294153751,1
448,TECH,4,23,776,500,712.59,0.191,0.73,0.1014,2,2,large,474,337767.66,0.9479061810028939,1
449,SPORTS,3,11,397,100,57.32,0.637,0.426,0.3103,6,5,small,95,5445.4,0.95,1
450,EDUCATION,6,19,307,50,112.05,0.805,0.646,0.1438,8,4,medium,48,5378.4,0.95,1
451,SPORTS,5,27,37,50,215.03,0.184,0.369,0.3238,4,4,medium,48,10321.44,0.95,1
452,ART,2,14,0,1000,608.71,0.372,0.537,0.0336,6,6,medium,681,414531.51,0.6806605117228283,1
453,EDUCATION,7,14,46,500,508.21,0.38,0.665,0.4439,8,0,large,475,241399.75,0.95,1
454,HEALTH,1,1,732,500,0.0,0.676,0.232,0.621,10,1,large,475,0.0,0.95,1
455,OTHER,4,2,893,100,56.24,0.477,0.512,0.1452,10,5,large,94,5286.56,0.9437609288912524,1
456,ART,3,31,331,50,64.4,0.691,0.658,0.0009,3,0,small,37,2382.8,0.7306619154927223,1
457,SPORTS,4,1,27,50,53.15,0.443,0.708,0.1388,11,3,small,38,2019.7,0.7650955971447672,1
458,SPORTS,2,34,229,50,253.84,0.461,0.388,0.4418,6,1,small,45,11422.8,0.8929222433766942,1
459,OTHER,4,15,198,100,621.96,0.904,0.562,0.3034,10,2,small,95,59086.2,0.95,1
460,EDUCATION,3,7,758,50,56.49,0.406,0.849,0.5297,9,5,medium,48,2711.52,0.95,1
461,OTHER,3,1,0,100,109.39,0.673,0.533,0.5397,7,6,medium,95,10392.05,0.95,1
462,ART,1,85,487,50,53.79,0.896,0.62,0.0738,7,6,large,48,2581.92,0.95,1
463,SPORTS,3,1,533,50,0.0,0.65,0.521,0.1722,11,6,medium,48,0.0,0.95,1
464,ART,2,3,723,100,221.94,0.63,0.768,0.2029,5,3,small,81,17977.14,0.8100768967281823,1
465,OTHER,4,8,252,200,0.0,0.489,0.689,0.234,8,1,large,190,0.0,0.95,1
466,EDUCATION,1,14,0,50,214.78,0.423,0.898,0.3202,4,3,medium,48,10309.44,0.95,1
467,TECH,0,6,242,50,0.0,0.462,0.539,0.2336,5,1,medium,40,0.0,0.8077913733363704,1
468,HEALTH,3,4,426,100,64.0,0.753,0.428,0.2078,10,6,medium,95,6080.0,0.95,1
469,SPORTS,0,55,197,50,55.7,0.37,0.211,0.2441,7,5,medium,47,2617.9,0.9461387276335549,1
470,EDUCATION,5,13,0,500,251.79,0.34,0.465,0.3,4,0,small,435,109528.65,0.8701710902129834,1
471,EDUCATION,4,14,0,50,63.23,0.136,0.821,0.1958,8,5,large,48,3035.04,0.95,1
472,SPORTS,2,12,420,100,50.7,0.61,0.507,0.2701,11,6,medium,95,4816.5,0.95,1
473,ART,3,3,0,200,0.0,0.656,0.404,0.2694,10,6,medium,190,0.0,0.95,1
474,SPORTS,1,9,371,100,63.64,0.485,0.556,0.2265,8,0,large,95,6045.8,0.95,1
475,OTHER,3,18,120,100,641.8,0.716,0.448,0.1106,9,3,medium,83,53269.4,0.8315527707389482,1
476,ART,1,1,84,200,239.51,0.951,0.312,0.2694,5,2,medium,190,45506.9,0.95,1
477,OTHER,4,15,0,500,213.87,0.425,0.31,0.118,8,0,medium,337,72074.19,0.6743976980161798,1
478,EDUCATION,3,60,691,100,640.62,0.206,0.684,0.1976,3,4,small,70,44843.4,0.700950596625995,1
479,EDUCATION,2,47,379,50,55.24,0.781,0.43,0.2695,7,4,small,48,2651.52,0.95,1
480,EDUCATION,2,19,0,100,50.26,0.4,0.533,0.2093,8,1,small,70,3518.2,0.7021720724222702,1
481,EDUCATION,5,4,725,200,241.0,0.878,0.856,0.5609,12,3,medium,190,45790.0,0.95,1
482,EDUCATION,5,28,0,50,243.11,0.136,0.408,0.1714,3,2,medium,36,8751.96,0.7210591991049926,1
483,EDUCATION,3,7,0,200,230.29,0.567,0.514,0.0163,6,3,large,189,43524.81,0.9464918630730688,1
484,EDUCATION,3,4,604,100,526.66,0.513,0.154,0.0418,7,5,medium,84,44239.44,0.837185529866536,1
485,HEALTH,2,17,282,500,102.24,0.201,0.762,0.2144,5,4,small,424,43349.76,0.8484891583169152,1
486,ART,7,14,651,100,594.04,0.592,0.574,0.4203,4,0,medium,95,56433.8,0.95,1
487,TECH,5,19,671,100,136.21,0.653,0.802,0.2428,11,1,medium,95,12939.95,0.95,1
488,ART,0,21,0,50,59.29,0.278,0.31,0.3212,8,4,small,36,2134.44,0.7122076090523302,1
489,SPORTS,3,4,0,100,119.91,0.197,0.81,0.0761,6,2,medium,72,8633.52,0.7172547659360566,1
490,EDUCATION,2,1,0,200,0.0,0.596,0.707,0.2414,8,6,large,190,0.0,0.95,1
491,EDUCATION,2,38,33,50,0.0,0.189,0.104,0.2933,4,5,large,48,0.0,0.95,1
492,ART,2,8,0,50,542.16,0.457,0.413,0.4185,12,3,large,46,24939.36,0.9123374873893818,1
493,SPORTS,1,1,165,100,253.93,0.521,0.844,0.2689,10,0,small,81,20568.33,0.8135211774014742,1
494,TECH,2,15,539,500,121.63,0.327,0.388,0.2866,11,6,small,475,57774.25,0.95,1
495,ART,4,13,549,100,60.23,0.422,0.605,0.1161,6,2,medium,95,5721.85,0.95,1
496,OTHER,2,2,0,100,593.7,0.451,0.53,0.4346,8,3,medium,77,45714.9,0.7741044049557391,1
497,ART,5,5,468,500,101.2,0.958,0.643,0.224,7,4,medium,475,48070.0,0.95,1
498,TECH,2,5,968,200,144.43,0.42,0.431,0.1804,6,0,medium,181,26141.83,0.9060614547917236,1
499,HEALTH,0,23,546,500,526.97,0.516,0.418,0.4297,4,3,medium,435,229231.95,0.8696918539570134,1
500,EDUCATION,1,1,0,100,0.0,0.488,0.393,0.2116,9,3,medium,95,0.0,0.95,1
501,OTHER,1,46,0,100,0.0,0.524,0.283,0.3134,9,6,medium,95,0.0,0.95,1
502,ART,3,23,0,100,248.49,0.598,0.472,0.2874,11,4,small,95,23606.55,0.95,1
503,OTHER,9,8,643,50,599.87,0.391,0.307,0.1438,2,3,small,24,14396.88,0.48353420529546787,0
504,HEALTH,1,32,200,500,608.6,0.322,0.828,0.41,4,6,medium,475,289085.0,0.95,1
505,OTHER,4,1,885,200,0.0,0.781,0.291,0.0523,10,2,medium,180,0.0,0.8985850461519753,1
506,EDUCATION,6,6,649,100,53.72,0.296,0.861,0.0757,7,6,medium,84,4512.48,0.8431880204482486,1
507,HEALTH,5,1,411,50,0.0,0.363,0.309,0.5305,8,3,large,48,0.0,0.95,1
508,OTHER,1,1,525,200,0.0,0.857,0.365,0.5613,8,4,medium,190,0.0,0.95,1
509,EDUCATION,0,19,6,500,240.9,0.298,0.591,0.3061,10,2,small,406,97805.4,0.8115727596476137,1
510,SPORTS,2,21,494,100,126.49,0.585,0.928,0.3644,8,0,large,95,12016.55,0.95,1
511,EDUCATION,1,7,0,500,0.0,0.835,0.889,0.2483,7,0,small,475,0.0,0.95,1
512,SPORTS,5,1,496,100,100.66,0.372,0.611,0.3848,5,2,small,81,8153.46,0.8137411523149449,1
513,OTHER,7,13,548,100,0.0,0.136,0.82,0.5832,8,0,large,95,0.0,0.95,1
514,HEALTH,2,14,0,50,0.0,0.032,0.584,0.4081,2,3,small,47,0.0,0.9348394105694572,1
